game_id,match_id,match_format,match_game_number,mode,queue_id,queue_name,ranked,season_id,season_name,started_at,ended_at,duration_seconds,turns,result,end_reason,your_player,went_first,your_lore,opp_lore,mmr_before,mmr_after,mmr_delta,is_placement,placement_number,your_user_id,your_deck_id,your_deck_colors,your_decklist,opp_display_name,opp_guest,opp_is_bot,opp_deck_colors,replay_id,replay_filename,replay_url,gamelog_id,gamelog_filename,gamelog_url
01a06864-3bef-7287-90f6-3de18e43095a,,bo1,,bot,,,false,,,2026-09-03T17:49:54.557Z,2026-09-03T17:58:12.778Z,498,7,win,lore,1,true,20,12,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Emerald,01a06864-3bfc-70d1-a757-3c8e5cd66ec6,01a06864-3bef-7287-90f6-3de18e43095a_p1.replay.gz,https://duels.ink/r/01a06864-3bfc-70d1-a757-3c8e5cd66ec6,01a06864-3bef-7287-90f6-3de18e43095a,01a06864-3bef-7287-90f6-3de18e43095a.logs.gz,https://duels.ink/g/01a06864-3bef-7287-90f6-3de18e43095a
01a0685d-47a4-7679-a65c-acebc4c9394d,,bo1,,bot,,,false,,,2026-09-03T17:42:18.800Z,2026-09-03T17:49:51.473Z,453,7,loss,lore,1,true,15,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Emerald,01a0685d-47af-76ce-b25b-435ab90a95da,01a0685d-47a4-7679-a65c-acebc4c9394d_p1.replay.gz,https://duels.ink/r/01a0685d-47af-76ce-b25b-435ab90a95da,01a0685d-47a4-7679-a65c-acebc4c9394d,01a0685d-47a4-7679-a65c-acebc4c9394d.logs.gz,https://duels.ink/g/01a0685d-47a4-7679-a65c-acebc4c9394d
01a0539b-d6e1-7abf-9ec6-a758c31ddde0,,bo1,,bot,,,false,,,2026-08-30T16:58:37.158Z,2026-08-30T17:06:49.027Z,492,7,win,lore,1,true,20,1,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":3},{""cardId"":""13-175"",""count"":4},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Emerald,01a0539b-d6e5-78bb-bfd7-43209ef24141,01a0539b-d6e1-7abf-9ec6-a758c31ddde0_p1.replay.gz,https://duels.ink/r/01a0539b-d6e5-78bb-bfd7-43209ef24141,01a0539b-d6e1-7abf-9ec6-a758c31ddde0,01a0539b-d6e1-7abf-9ec6-a758c31ddde0.logs.gz,https://duels.ink/g/01a0539b-d6e1-7abf-9ec6-a758c31ddde0
01a05385-30f5-7c51-8c8a-9bd106723503,,bo1,,bot,,,false,,,2026-08-30T16:33:52.890Z,2026-08-30T16:45:12.688Z,680,11,loss,concede,1,true,11,19,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amethyst/Ruby,01a05385-30f9-7a4c-b384-adc71680878a,01a05385-30f5-7c51-8c8a-9bd106723503_p1.replay.gz,https://duels.ink/r/01a05385-30f9-7a4c-b384-adc71680878a,01a05385-30f5-7c51-8c8a-9bd106723503,01a05385-30f5-7c51-8c8a-9bd106723503.logs.gz,https://duels.ink/g/01a05385-30f5-7c51-8c8a-9bd106723503
01a05379-8ea4-7b0e-ab93-ef5eb830f5a2,,bo1,,bot,,,false,,,2026-08-30T16:21:10.451Z,2026-08-30T16:31:26.644Z,616,11,loss,concede,1,true,19,19,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amethyst/Ruby,01a05379-8eb2-767e-86f7-881af60ebccd,01a05379-8ea4-7b0e-ab93-ef5eb830f5a2_p1.replay.gz,https://duels.ink/r/01a05379-8eb2-767e-86f7-881af60ebccd,01a05379-8ea4-7b0e-ab93-ef5eb830f5a2,01a05379-8ea4-7b0e-ab93-ef5eb830f5a2.logs.gz,https://duels.ink/g/01a05379-8ea4-7b0e-ab93-ef5eb830f5a2
01a05371-7944-75f2-ae09-a1faeacf6716,,bo1,,bot,,,false,,,2026-08-30T16:12:20.715Z,2026-08-30T16:20:21.632Z,481,10,loss,lore,1,true,18,20,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Sapphire,01a05371-796b-7166-910c-6038572b48f9,01a05371-7944-75f2-ae09-a1faeacf6716_p1.replay.gz,https://duels.ink/r/01a05371-796b-7166-910c-6038572b48f9,01a05371-7944-75f2-ae09-a1faeacf6716,01a05371-7944-75f2-ae09-a1faeacf6716.logs.gz,https://duels.ink/g/01a05371-7944-75f2-ae09-a1faeacf6716
01a043c4-61bc-7b43-9114-74e23dff0f94,,bo1,,matchmaking,core-bo1,Core Set 13 BO1,true,,Core BO1 - Set 13,2026-08-27T15:08:58.699Z,2026-08-27T15:19:40.135Z,641,7,loss,lore,1,true,19,20,942,882,-60,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",amanimation,false,false,Amber/Emerald,01a043c4-61ca-7d8c-867e-17cc05365b47,01a043c4-61bc-7b43-9114-74e23dff0f94_p1.replay.gz,https://duels.ink/r/01a043c4-61ca-7d8c-867e-17cc05365b47,01a043c4-61bc-7b43-9114-74e23dff0f94,01a043c4-61bc-7b43-9114-74e23dff0f94.logs.gz,https://duels.ink/g/01a043c4-61bc-7b43-9114-74e23dff0f94
01a04024-1578-763e-8b89-42e26027e45f,,bo1,,matchmaking,core-bo1,Core Set 13 BO1,true,,Core BO1 - Set 13,2026-08-26T22:15:01.766Z,2026-08-26T22:21:45.484Z,404,6,win,concede,1,false,16,5,878,942,64,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",ArchivedTCG,false,false,Amethyst/Steel,01a04024-1584-7d70-9496-c2f194fdff8b,01a04024-1578-763e-8b89-42e26027e45f_p1.replay.gz,https://duels.ink/r/01a04024-1584-7d70-9496-c2f194fdff8b,01a04024-1578-763e-8b89-42e26027e45f,01a04024-1578-763e-8b89-42e26027e45f.logs.gz,https://duels.ink/g/01a04024-1578-763e-8b89-42e26027e45f
01a0401c-6e1f-79c5-a6a9-ac4608034e9d,,bo1,,matchmaking,core-bo1,Core Set 13 BO1,true,,Core BO1 - Set 13,2026-08-26T22:06:40.166Z,2026-08-26T22:14:39.616Z,479,8,loss,lore,2,true,9,20,889,878,-11,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",DD Marksan,false,false,Emerald/Steel,01a0401c-6e25-7a1b-9203-5725dc320b30,01a0401c-6e1f-79c5-a6a9-ac4608034e9d_p2.replay.gz,https://duels.ink/r/01a0401c-6e25-7a1b-9203-5725dc320b30,01a0401c-6e1f-79c5-a6a9-ac4608034e9d,01a0401c-6e1f-79c5-a6a9-ac4608034e9d.logs.gz,https://duels.ink/g/01a0401c-6e1f-79c5-a6a9-ac4608034e9d
01a04005-c641-77d5-984e-3390907a246a,,bo1,,matchmaking,core-bo1,Core Set 13 BO1,true,,Core BO1 - Set 13,2026-08-26T21:41:55.401Z,2026-08-26T21:51:17.528Z,562,12,loss,lore,1,true,14,20,1000,889,-111,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Flynn91,false,false,Emerald/Steel,01a04005-c649-792d-b01e-031fad87026d,01a04005-c641-77d5-984e-3390907a246a_p1.replay.gz,https://duels.ink/r/01a04005-c649-792d-b01e-031fad87026d,01a04005-c641-77d5-984e-3390907a246a,01a04005-c641-77d5-984e-3390907a246a.logs.gz,https://duels.ink/g/01a04005-c641-77d5-984e-3390907a246a
01a03fe8-93bf-78b4-bad7-c319cfdf1bb7,,bo1,,matchmaking,quick-play,Quick Play: Core BO1,false,,Quick Play: Core BO1,2026-08-26T21:10:01.953Z,2026-08-26T21:18:45.267Z,523,7,win,concede,2,true,16,12,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Rsm91,false,false,Amber/Steel,01a03fe8-93e0-735e-980e-c20c1d635566,01a03fe8-93bf-78b4-bad7-c319cfdf1bb7_p2.replay.gz,https://duels.ink/r/01a03fe8-93e0-735e-980e-c20c1d635566,01a03fe8-93bf-78b4-bad7-c319cfdf1bb7,01a03fe8-93bf-78b4-bad7-c319cfdf1bb7.logs.gz,https://duels.ink/g/01a03fe8-93bf-78b4-bad7-c319cfdf1bb7
01a03982-3c67-70ad-aace-45d3cf447b61,,bo1,,bot,,,false,,,2026-08-25T15:20:31.617Z,2026-08-25T15:28:34.754Z,483,8,win,lore,1,true,21,17,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Sapphire/Steel,01a03982-3c80-7127-8133-9210f986f941,01a03982-3c67-70ad-aace-45d3cf447b61_p1.replay.gz,https://duels.ink/r/01a03982-3c80-7127-8133-9210f986f941,01a03982-3c67-70ad-aace-45d3cf447b61,01a03982-3c67-70ad-aace-45d3cf447b61.logs.gz,https://duels.ink/g/01a03982-3c67-70ad-aace-45d3cf447b61
01a020f7-e57e-7553-b0e3-5d9514c52a5e,,bo1,,matchmaking,quick-play,Quick Play: Core BO1,false,,Quick Play: Core BO1,2026-08-20T20:58:32.195Z,2026-08-20T21:08:24.850Z,593,9,loss,lore,1,true,11,21,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Goofy🇲🇽,false,false,Amethyst/Emerald,01a020f7-e582-743e-b854-4ce3ba5ad4f6,01a020f7-e57e-7553-b0e3-5d9514c52a5e_p1.replay.gz,https://duels.ink/r/01a020f7-e582-743e-b854-4ce3ba5ad4f6,01a020f7-e57e-7553-b0e3-5d9514c52a5e,01a020f7-e57e-7553-b0e3-5d9514c52a5e.logs.gz,https://duels.ink/g/01a020f7-e57e-7553-b0e3-5d9514c52a5e
01a020f3-15b2-73a5-b141-d6390901460c,,bo1,,bot,,,false,,,2026-08-20T20:53:16.858Z,2026-08-20T20:57:49.652Z,273,6,win,lore,1,true,20,9,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Difficult),false,true,Sapphire/Steel,01a020f3-15ba-7b87-99ed-032dad3932f2,01a020f3-15b2-73a5-b141-d6390901460c_p1.replay.gz,https://duels.ink/r/01a020f3-15ba-7b87-99ed-032dad3932f2,01a020f3-15b2-73a5-b141-d6390901460c,01a020f3-15b2-73a5-b141-d6390901460c.logs.gz,https://duels.ink/g/01a020f3-15b2-73a5-b141-d6390901460c
01a020ec-be72-757d-8020-33aff1e9cd5c,,bo1,,bot,,,false,,,2026-08-20T20:46:21.308Z,2026-08-20T20:52:55.413Z,394,8,win,lore,1,true,20,7,,,,false,,NXjudlPnHhqUtmfVoVIh5j0C0v81fpoh,01a020ec-568f-747d-bbf8-4fc7b95ab143,Amber/Amethyst/Emerald/Ruby/Sapphire/Steel,"[{""cardId"":""10-62"",""count"":2},{""cardId"":""12-148"",""count"":3},{""cardId"":""12-150"",""count"":1},{""cardId"":""12-162"",""count"":2},{""cardId"":""13-126"",""count"":1},{""cardId"":""13-143"",""count"":3},{""cardId"":""13-154"",""count"":4},{""cardId"":""13-156"",""count"":2},{""cardId"":""13-164"",""count"":4},{""cardId"":""13-174"",""count"":4},{""cardId"":""13-175"",""count"":3},{""cardId"":""13-185"",""count"":2},{""cardId"":""13-23"",""count"":3},{""cardId"":""13-40"",""count"":4},{""cardId"":""13-41"",""count"":2},{""cardId"":""13-42"",""count"":3},{""cardId"":""13-5"",""count"":1},{""cardId"":""13-61"",""count"":1},{""cardId"":""13-62"",""count"":1},{""cardId"":""13-67"",""count"":3},{""cardId"":""13-71"",""count"":1},{""cardId"":""13-78"",""count"":4},{""cardId"":""13-83"",""count"":3},{""cardId"":""2-59"",""count"":3}]",Bot (Normal),false,true,Amber/Emerald,01a020ec-be7b-7aab-a3cd-0b54dd2b60f5,01a020ec-be72-757d-8020-33aff1e9cd5c_p1.replay.gz,https://duels.ink/r/01a020ec-be7b-7aab-a3cd-0b54dd2b60f5,01a020ec-be72-757d-8020-33aff1e9cd5c,01a020ec-be72-757d-8020-33aff1e9cd5c.logs.gz,https://duels.ink/g/01a020ec-be72-757d-8020-33aff1e9cd5c
